CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,AvgOrderValue,ActiveMonths,PurchasesPerMonth,CLV_12M
13421,41,2,1851.0800000000004,3,3,2,332,Needs Attention,925.5400000000002,8.331365740740742,0.2400566800494561,2666.1847158356836
12383,185,5,1850.5599999999997,5,2,2,522,Potential,370.11199999999997,5.591064814814815,0.894284034545861,3971.8230311260522
12381,5,5,1845.3100000000006,1,2,2,122,Lost,369.0620000000001,3.837199074074074,1.3030337763246003,5770.803018694917
17519,18,6,1844.02,2,1,2,212,Lost,307.33666666666664,11.701967592592593,0.5127342861381732,1890.984556649028
18180,5,6,1843.7499999999995,1,1,2,112,Lost,307.2916666666666,4.599537037037037,1.3044791142425767,4810.2667337695
12950,3,3,1843.0,1,2,2,122,Lost,614.3333333333334,1.0,3.0,22116.0
17015,29,3,1842.560000000003,2,2,2,222,Lost,614.1866666666676,5.229768518518519,0.5736391561838832,4227.8582544727105
16102,43,3,1842.140000000001,3,3,2,332,Needs Attention,614.046666666667,2.867337962962963,1.0462666203812092,7709.478368276166
16455,64,7,1841.1800000000007,3,1,2,312,Needs Attention,263.0257142857144,10.260486111111112,0.6822288850836881,2153.324877665804
14113,4,4,1840.4199999999996,1,2,2,122,Lost,460.1049999999999,11.700092592592593,0.34187763629600904,1887.5953181757025
14216,4,4,1839.3000000000006,1,2,2,122,Lost,459.82500000000016,1.1390046296296297,3.5118382278223756,19377.972157301094
13924,2,6,1838.8500000000004,1,1,2,112,Lost,306.4750000000001,2.359074074074074,2.5433707512363606,9353.754611821965
14459,156,1,1837.9199999999996,4,5,2,452,Loyal Customers,1837.9199999999996,1.0,1.0,22055.039999999994
18287,43,3,1837.2799999999997,3,3,2,332,Needs Attention,612.4266666666666,5.29837962962963,0.5662108436366814,4161.151435187207
13650,17,6,1836.3399999999997,2,1,2,212,Lost,306.0566666666666,8.366319444444445,0.7171612367711143,2633.903731064536
15827,74,14,1836.090000000001,4,1,2,412,Potential,131.14928571428578,9.970115740740741,1.4041963367377974,2209.912158789346
13048,15,4,1835.9100000000003,2,2,2,222,Lost,458.9775000000001,10.431643518518518,0.38344868600035065,2111.931831344712
14665,61,5,1835.7000000000003,3,2,2,322,Needs Attention,367.14000000000004,8.333472222222222,0.5999900001666639,2643.3639439342683
16152,269,1,1829.04,5,5,2,552,Champions,1829.04,1.0,1.0,21948.48
15203,26,6,1827.799999999999,2,1,2,212,Lost,304.63333333333316,9.527476851851851,0.629757499629483,2302.141515645537
18122,9,6,1826.210000000003,1,1,2,112,Lost,304.36833333333385,4.735439814814815,1.2670417605623474,4627.768667113137
17702,31,4,1824.3700000000001,2,2,2,222,Lost,456.09250000000003,5.866203703703704,0.6818719911609186,3731.9604135427353
16153,50,5,1824.2300000000005,3,2,2,322,Needs Attention,364.8460000000001,10.168703703703704,0.49170475860938606,2152.7581723152016
17705,4,9,1823.52,1,1,2,112,Lost,202.61333333333334,9.937222222222223,0.9056856935204337,2202.047967797842
16169,9,4,1822.9699999999996,1,2,2,122,Lost,455.7424999999999,2.238773148148148,1.7866928604663186,9771.262451532853
17828,23,4,1820.0900000000006,2,2,2,222,Lost,455.02250000000015,5.400231481481481,0.740708988812208,4044.4710703416367
17629,6,8,1814.1199999999997,1,1,2,112,Lost,226.76499999999996,11.801342592592592,0.6778889721430001,1844.657913216089
15260,101,7,1810.7700000000011,4,1,2,412,Potential,258.68142857142874,9.06912037037037,0.7718499384868269,2395.958936766501
13481,46,5,1804.5599999999993,3,2,2,322,Needs Attention,360.91199999999986,7.033333333333333,0.7109004739336493,3078.870142180094
17663,26,7,1802.9100000000012,2,1,2,212,Lost,257.5585714285716,8.726041666666667,0.8021964903903545,2479.350984839443
15812,108,5,1801.1400000000006,4,2,2,422,Potential,360.2280000000001,7.002939814814815,0.7139858591134014,3086.3723766804296
16249,53,5,1800.0700000000004,3,2,2,322,Needs Attention,360.01400000000007,6.2281712962962965,0.8028038668386253,3468.2475757924904
13562,82,3,1799.3299999999992,4,3,2,432,Potential,599.7766666666664,5.464097222222223,0.5490385470813263,3951.6061156793694
13196,12,4,1797.7800000000004,1,2,2,122,Lost,449.4450000000001,8.365972222222222,0.478127334606126,2578.7032788246042
17750,6,9,1797.569999999999,1,1,2,112,Lost,199.7299999999999,5.297800925925926,1.6988180805278221,4071.659222685861
17648,61,4,1797.5000000000002,3,2,2,322,Needs Attention,449.37500000000006,6.2988888888888885,0.63503263362145,3424.4134768036697
12348,76,4,1797.2400000000005,4,2,2,422,Potential,449.3100000000001,9.425092592592593,0.42439901366525523,2288.2406499592303
18235,72,3,1796.4800000000007,4,3,2,432,Potential,598.8266666666669,4.859537037037037,0.6173427586075492,4436.175675933162
13134,86,4,1793.58,4,2,2,422,Potential,448.395,5.163379629629629,0.7746864044329278,4168.386123788432
18179,10,6,1793.1700000000003,1,1,2,112,Lost,298.86166666666674,10.902800925925925,0.5503173029356626,1973.6249562102848
13510,2,4,1791.5599999999988,1,2,2,122,Lost,447.8899999999997,6.072546296296296,0.658702265051423,3540.31388992658
16719,15,7,1790.4200000000003,2,1,2,212,Lost,255.77428571428575,11.796319444444444,0.5934054289532399,1821.3341967539313
12523,20,11,1789.7700000000007,2,1,2,212,Lost,162.7063636363637,10.404444444444444,1.0572404955147374,2064.2370781717227
14215,12,6,1789.7200000000007,1,1,2,112,Lost,298.2866666666668,11.895486111111111,0.5043930062173443,1805.444502174612
14621,2,5,1788.3600000000001,1,2,2,122,Lost,357.672,11.904675925925925,0.4200030333552409,1802.679899354829
13875,54,5,1786.7900000000004,3,2,2,322,Needs Attention,357.35800000000006,8.258263888888889,0.6054541326449095,2596.3665352046355
14608,5,4,1785.1499999999996,1,2,2,122,Lost,446.2874999999999,11.936180555555556,0.33511557414722976,1794.6947015667813
14935,298,1,1784.7099999999998,5,5,2,552,Champions,1784.7099999999998,1.0,1.0,21416.519999999997
15050,26,3,1782.0900000000004,2,2,2,222,Lost,594.0300000000001,1.5373842592592593,1.9513664081909208,13910.042249491835
16380,62,1,1780.5900000000001,3,4,2,342,Loyal Customers,1780.5900000000001,1.0,1.0,21367.08
15220,52,6,1778.959999999999,3,1,2,312,Needs Attention,296.49333333333317,7.636458333333334,0.7857045423543855,2795.473905333514
17092,51,4,1777.7800000000007,3,2,2,322,Needs Attention,444.44500000000016,7.573611111111111,0.5281496423986797,2816.801613790575
12645,34,4,1775.18,3,2,2,322,Needs Attention,443.795,9.432638888888889,0.42405948612235883,2258.345755724067
17754,1,5,1772.2599999999998,1,2,2,122,Lost,354.45199999999994,8.663101851851852,0.5771604773330911,2454.908226140025
15594,16,5,1771.7799999999995,2,2,2,222,Lost,354.3559999999999,7.298263888888889,0.6850944383652885,2913.207897616441
15473,15,7,1771.2,2,1,2,212,Lost,253.02857142857144,1.5389583333333334,4.548531203465547,13810.900230134019
17813,15,5,1770.8800000000044,2,2,2,222,Lost,354.1760000000009,1.9003703703703703,2.6310660689923995,11182.325472617453
14387,33,3,1770.56,2,2,2,222,Lost,590.1866666666666,2.5642592592592592,1.1699285043691774,8285.714450783562
16681,73,6,1770.34,4,1,2,412,Potential,295.0566666666667,6.02974537037037,0.9950668944468972,3523.21345183024
13456,18,6,1766.7199999999993,2,1,2,212,Lost,294.4533333333332,6.32462962962963,0.9486721517875443,3352.076128012179
15950,32,4,1765.5099999999998,2,2,2,222,Lost,441.37749999999994,10.93224537037037,0.3658900678209425,1937.9477209156564
16751,31,1,1764.7199999999998,2,4,2,242,Loyal Customers,1764.7199999999998,1.0,1.0,21176.64
12424,163,2,1760.9599999999998,4,4,2,442,Loyal Customers,880.4799999999999,1.0,2.0,21131.519999999997
12823,75,5,1759.5,4,2,2,422,Potential,351.9,7.393518518518518,0.6762680025046963,2855.7445209768316
12349,19,1,1757.55,2,4,2,242,Loyal Customers,1757.55,1.0,1.0,21090.6
15241,67,8,1756.4400000000003,3,1,2,312,Needs Attention,219.55500000000004,7.230625,1.1064050479730314,2915.0011236926275
16359,8,9,1750.9199999999996,1,1,2,112,Lost,194.54666666666662,10.808680555555556,0.8326640752995599,1943.9042436313403
13564,145,3,1749.020000000001,4,3,2,432,Potential,583.006666666667,7.462662037037037,0.40200132139323236,2812.433404572767
13808,6,5,1747.66,1,2,2,122,Lost,349.53200000000004,3.033587962962963,1.6482132910088438,6913.239456394839
15067,79,3,1744.7600000000004,4,3,2,432,Potential,581.5866666666668,6.801620370370371,0.4410713677977061,3078.254718714904
13157,50,4,1741.2200000000003,3,2,2,322,Needs Attention,435.30500000000006,8.299699074074073,0.48194518431335365,2517.517781490293
14595,20,6,1740.5999999999997,2,1,2,212,Lost,290.09999999999997,9.798055555555555,0.6123663992288719,2131.7699089955486
17930,36,5,1740.4799999999996,3,2,2,322,Needs Attention,348.0959999999999,6.792523148148148,0.7361034906981737,3074.8161683768567
17353,130,2,1740.0,4,3,2,432,Potential,870.0,1.0,2.0,20880.0
17457,127,5,1737.6999999999998,4,2,2,422,Potential,347.53999999999996,7.097569444444445,0.7044665133799716,2937.9635047209035
14673,4,5,1736.3999999999994,1,2,2,122,Lost,347.27999999999986,12.135694444444445,0.4120077365897204,1716.9845611545366
17043,33,4,1735.1799999999996,3,2,2,322,Needs Attention,433.7949999999999,7.800925925925926,0.512759643916914,2669.190836795252
16791,30,7,1721.780000000002,2,1,2,212,Lost,245.96857142857172,10.104861111111111,0.6927358944402446,2044.69509999313
17451,2,7,1721.4000000000003,1,1,2,112,Lost,245.91428571428577,3.4710185185185187,2.016699122362419,5951.221490116575
14834,18,6,1720.3,2,1,2,212,Lost,286.71666666666664,7.427083333333333,0.8078541374474053,2779.5029453015427
15267,23,5,1717.3600000000001,2,2,2,222,Lost,343.47200000000004,5.341087962962963,0.9361388605976554,3858.449840726375
17162,29,10,1715.46,2,1,2,212,Lost,171.546,9.232106481481482,1.083176414836508,2229.774975114523
13763,64,1,1714.9599999999998,3,4,2,342,Loyal Customers,1714.9599999999998,1.0,1.0,20579.519999999997
17147,23,4,1714.5900000000004,2,2,2,222,Lost,428.6475000000001,9.637407407407407,0.4150493831905,2134.9185657737985
14441,1,4,1712.8900000000008,1,2,2,122,Lost,428.2225000000002,8.495972222222223,0.4708113321672034,2419.344068267644
12405,149,1,1710.3900000000006,4,5,2,452,Loyal Customers,1710.3900000000006,1.0,1.0,20524.680000000008
15947,83,1,1708.2400000000002,4,4,2,442,Loyal Customers,1708.2400000000002,1.0,1.0,20498.880000000005
12407,50,5,1708.120000000001,3,2,2,322,Needs Attention,341.6240000000002,7.162268518518519,0.6981028408907275,2861.864218997448
16902,117,1,1706.88,4,5,2,452,Loyal Customers,1706.88,1.0,1.0,20482.56
15240,45,5,1706.57,3,2,2,322,Needs Attention,341.31399999999996,8.902013888888888,0.5616706581687977,2300.4727082667
16398,155,2,1705.8000000000004,4,4,2,442,Loyal Customers,852.9000000000002,3.307824074074074,0.6046270766560764,6188.237204159612
17282,131,3,1703.4100000000005,4,3,2,432,Potential,567.8033333333335,5.637337962962963,0.5321660719491814,3625.988034475821
12843,66,8,1702.2600000000004,3,1,2,312,Needs Attention,212.78250000000006,6.629884259259259,1.2066575655264637,3081.0673612396185
16007,48,4,1701.939999999998,3,2,2,322,Needs Attention,425.4849999999995,5.596597222222222,0.714720005956,3649.23170081026
13184,15,10,1701.2900000000013,2,1,2,212,Lost,170.12900000000013,9.192523148148148,1.087840611205262,2220.878824124882
17193,36,7,1699.3,3,1,2,312,Needs Attention,242.75714285714284,4.703773148148148,1.4881670054083849,4335.158043926517
13824,33,5,1698.94,2,2,2,222,Lost,339.788,9.266064814814815,0.5396033915072421,2200.2090863215535
16775,11,11,1695.6600000000014,1,1,2,112,Lost,154.1509090909092,11.900162037037036,0.9243571613365054,1709.8859609365745
12764,317,1,1693.8800000000003,5,5,2,552,Champions,1693.8800000000003,1.0,1.0,20326.560000000005
14245,220,2,1693.4500000000005,5,4,2,542,Champions,846.7250000000003,1.4638657407407407,1.3662455130536537,13882.010784484264
15549,78,3,1693.26,4,3,2,432,Potential,564.42,7.967685185185185,0.3765209003962766,2550.191119219997
16813,9,10,1692.9799999999998,1,1,2,112,Lost,169.29799999999997,6.534143518518518,1.5304224603666639,3109.169540341865
16671,29,3,1692.2699999999998,2,2,2,222,Lost,564.0899999999999,4.536574074074074,0.6612919685682213,4476.338238595775
15380,9,5,1690.2600000000002,1,2,2,122,Lost,338.052,11.89611111111111,0.420305421939943,1705.0210619716995
17152,195,3,1689.5,5,3,2,532,Potential,563.1666666666666,2.294421296296296,1.3075192445444366,8836.215054631302
12635,90,2,1689.18,4,3,2,432,Potential,844.59,2.1699305555555557,0.921688482094281,9341.386501104105
13162,123,4,1688.2900000000002,4,2,2,422,Potential,422.07250000000005,7.073981481481481,0.5654524273877931,2863.943035903612
13577,26,4,1687.5999999999997,2,2,2,222,Lost,421.8999999999999,7.20662037037037,0.5550451937840077,2810.082807089674
16638,23,10,1680.7199999999998,2,1,2,212,Lost,168.07199999999997,11.534490740740742,0.8669650203696642,1748.5505388428421
13647,10,4,1678.1200000000001,1,2,2,122,Lost,419.53000000000003,7.5030324074074075,0.5331177826249264,2683.9068401356244
13149,15,4,1676.0600000000002,2,2,2,222,Lost,419.01500000000004,9.165555555555555,0.4364165353376167,2194.380894653898
17656,74,5,1674.6900000000003,4,2,2,422,Potential,334.93800000000005,1.8365509259259258,2.7224946117294144,10942.40280316112
16115,10,8,1667.970000000002,1,1,2,112,Lost,208.49625000000026,9.432361111111112,0.8481439488757675,2122.0179936094737
12912,3,5,1662.3000000000002,1,2,2,122,Lost,332.46000000000004,1.262962962962963,3.9589442815249263,15794.287390029327
12530,60,4,1662.28,3,2,2,322,Needs Attention,415.57,9.236805555555556,0.4330501466055184,2159.5517930982633
13012,10,8,1661.8400000000006,1,1,2,112,Lost,207.73000000000008,9.504675925925927,0.8416909805602505,2098.133608701371
15214,2,8,1661.44,1,1,2,112,Lost,207.68,8.036597222222222,0.9954461793704149,2480.811150379773
15024,10,10,1661.3299999999995,1,1,2,112,Lost,166.13299999999995,11.93162037037037,0.8381091326734518,1670.8510144612621
15332,367,4,1661.06,5,2,2,522,Potential,415.265,1.0,4.0,19932.72
12967,359,2,1660.9,5,4,2,542,Champions,830.45,1.0,2.0,19930.800000000003
14045,110,4,1659.7499999999998,4,2,2,422,Potential,414.93749999999994,8.805439814814815,0.4542646459601204,2261.8972383969294
15953,16,8,1659.3799999999999,2,1,2,212,Lost,207.42249999999999,11.800393518518518,0.6779434929390694,1687.4488099698497
15826,57,3,1654.3099999999995,3,3,2,332,Needs Attention,551.4366666666665,5.1407638888888885,0.5835708592810732,3861.6284328690876
14573,180,9,1653.4200000000021,5,1,2,512,Potential,183.71333333333357,6.4212037037037035,1.4016063677918933,3089.9253341793
17284,61,6,1652.5800000000017,3,1,2,312,Needs Attention,275.4300000000003,9.200162037037037,0.6521624266883383,2155.501166193231
16711,4,5,1651.03,1,2,2,122,Lost,330.206,11.805300925925925,0.42353854690983533,1678.259633050909
14837,90,4,1649.5000000000007,4,2,2,422,Potential,412.37500000000017,3.7307638888888888,1.0721664836289857,5305.615844238038
13750,54,5,1647.2599999999995,3,2,2,322,Needs Attention,329.4519999999999,9.433958333333333,0.5300002208334254,2095.315593048163
12657,12,4,1643.18,1,2,2,122,Lost,410.795,2.239050925925926,1.786471202456398,8806.481251356912
15002,116,4,1641.7600000000002,4,2,2,422,Potential,410.44000000000005,8.396481481481482,0.47639002227564453,2346.354248913787
13627,60,5,1638.4700000000003,3,2,2,322,Needs Attention,327.6940000000001,9.939537037037036,0.5030415381892368,1978.1243257846056
12398,46,1,1635.6599999999999,3,4,2,342,Loyal Customers,1635.6599999999999,1.0,1.0,19627.92
15122,115,3,1633.779999999999,4,3,2,432,Potential,544.593333333333,6.109467592592592,0.491041151218699,3209.0128481523425
14164,71,2,1631.7700000000002,3,3,2,332,Needs Attention,815.8850000000001,1.0,2.0,19581.24
17673,2,6,1629.1200000000006,1,1,2,112,Lost,271.5200000000001,10.629953703703704,0.564442721694025,1839.0898535323404
12377,316,2,1628.12,5,4,2,542,Champions,814.06,1.3085185185185184,1.528446079818851,14930.961788848006
16515,53,5,1627.1300000000003,3,2,2,322,Needs Attention,325.42600000000004,8.633356481481481,0.5791490263056995,2261.641812414703
14759,5,3,1625.9699999999993,1,2,2,122,Lost,541.9899999999998,7.601574074074074,0.39465510310973606,2566.789432013349
16987,4,7,1625.0500000000002,1,1,2,112,Lost,232.15000000000003,6.735439814814815,1.0392788284743153,2895.222960363748
13425,109,3,1624.2099999999996,4,3,2,432,Potential,541.4033333333332,6.2120138888888885,0.4829351726605033,3137.552547147663
15172,9,5,1624.05,1,2,2,122,Lost,324.81,7.59988425925926,0.6579047561031326,2564.3285259583017
14937,57,3,1621.88,3,3,2,332,Needs Attention,540.6266666666667,2.464189814814815,1.2174386818596,7898.157797337792
17101,11,4,1621.7299999999998,1,2,2,122,Lost,405.43249999999995,5.598796296296296,0.7144392809300941,3475.882845188284
14178,9,7,1620.9299999999994,1,1,2,112,Lost,231.56142857142848,5.798842592592592,1.2071374396231689,3354.3176400143698
16801,164,4,1619.73,4,2,2,422,Potential,404.9325,3.668912037037037,1.09024145567424,5297.69037899771
18161,16,5,1618.69,2,2,2,222,Lost,323.738,10.139907407407408,0.4931011496561989,1915.6269598487825
14336,17,4,1614.91,2,2,2,222,Lost,403.7275,8.659537037037037,0.4619184585609957,2237.8702137442133
16992,11,5,1614.3100000000002,1,2,2,122,Lost,322.862,9.135023148148148,0.5473439879584323,2120.5988956828246
15791,44,2,1612.6899999999996,3,3,2,332,Needs Attention,806.3449999999998,5.359699074074074,0.37315527837642903,3610.702715309299
14312,47,6,1611.59,3,1,2,312,Needs Attention,268.5983333333333,9.690532407407407,0.619161027253118,1995.6674398217046
13614,25,4,1610.4600000000012,2,2,2,222,Lost,402.6150000000003,10.20300925925926,0.3920412006261769,1894.1000158813
14918,116,2,1610.1499999999996,4,3,2,432,Potential,805.0749999999998,1.2986111111111112,1.5401069518716577,14878.819251336894
12868,186,6,1607.0600000000002,5,1,2,512,Potential,267.84333333333336,6.263703703703704,0.9578997161778618,3078.8046357615895
16817,3,9,1604.75,1,1,2,112,Lost,178.30555555555554,12.195462962962964,0.7379793639103795,1579.0298456469086
12947,144,6,1603.9900000000005,4,1,2,412,Potential,267.33166666666676,7.657986111111111,0.7834958059396963,2513.438875538428
